location,wind,solar,battery,operational_emissions_total_g,embodied_emissions_initial_g,embodied_emissions_g,coverage_pct,total_battery_discharge_kwh,total_excess_renewable_kwh,total_grid_draw_kwh
houston,0,8000,37500,2227752207.0439105,6071000000,2976780681.496615,62.48222496590583,4364785.629731491,1072923.7479933775,5676401.957790905
houston,0,20000,37500,430808242.6451489,11015000000,3279444594.9417124,92.45247501821908,8128952.855956744,12353852.462942591,1141933.0049322941
houston,6000,0,37500,2878964751.366915,4869000000,2900725367.956674,50.85271299864803,1318147.4978456344,2779654.212291674,7435935.523923362
houston,18000,12000,0,1259814728.654478,11226000000,677049931.3288065,78.65215673300415,0.0,35228368.81728466,3229907.4026982584
houston,21000,16000,0,1143922245.0097132,13921000000,842848893.0913507,80.64203150210668,0.0,45646446.52435731,2928841.3340194076
houston,18000,8000,22500,389164965.2425648,11243000000,2241161723.667366,93.52865230203331,2544944.7823016583,27587340.160009183,979108.4548297949
houston,21000,8000,37500,174930225.85378164,13400000000,3416072757.9131956,97.08487938811466,2880756.8458523885,32447436.634346113,441054.8422305209
houston,18000,20000,22500,174523642.86641613,16187000000,2543825637.1124635,97.066419439872,2745993.943751699,42967416.75241793,443847.8139952389
houston,21000,32000,0,1080534825.8861415,20513000000,1246399336.3824682,81.74740769863578,0.0,66718701.223194055,2761599.0175341843
houston,15000,28000,22500,175676785.1854963,18436000000,2685069095.2600164,97.02680559950575,2890190.391124105,48546214.48001144,449841.3485480301
houston,18000,20000,45000,26735557.88480098,17852000000,4208825637.1124635,99.55584787661766,3140654.2964394693,42576122.72262554,67199.77345227243
houston,21000,28000,30000,48314600.0052241,21085000000,3365511809.561388,99.19828168451525,2794907.3100166507,58671192.21126457,121299.18182724914
houston,15000,4000,0,1606164108.002947,6883000000,414741313.0144138,72.65774283901656,0.0,20471172.136046782,4136856.248484515
houston,15000,8000,0,1427240452.456428,8531000000,515630043.6118244,75.7638776687609,0.0,25311150.222430978,3666901.145531302
houston,21000,28000,0,1090648126.3703983,18865000000,1145511809.5613883,81.57002536128856,0.0,61435669.16129775,2788436.788326306
houston,18000,24000,0,1178697557.938645,16170000000,979713300.7060668,80.0638778376561,0.0,50944427.841479264,3016315.4070370337
houston,15000,40000,30000,53719112.367889136,23935000000,3542731328.8924417,99.07799247369316,3132841.6588990903,64156480.98945728,139498.8194974249
houston,21000,32000,30000,45593225.96266923,22733000000,3466399336.382468,99.24576303810784,2774156.3435856397,63974219.13669185,114115.3003671537
houston,18000,20000,30000,75962269.10894497,16742000000,3098825637.1124635,98.7311683814135,3009642.9935853733,42706323.38614262,191972.9588789923
houston,21000,12000,0,1179604401.2577786,12273000000,741960965.5746365,80.02230464069562,0.0,40430319.65869467,3022605.390289069
houston,21000,12000,30000,110421052.27820443,14493000000,2961960965.5746365,98.16256316917196,2877553.6568350857,37587838.439022996,278002.3605971084
houston,18000,8000,30000,289327046.1424319,11798000000,2796161723.667366,95.16308684577646,2803056.233681531,27332664.214004885,731820.1378772684
houston,15000,4000,22500,875941062.5719794,8548000000,2079741313.0144138,85.32442003002703,2013713.8465419153,18497668.84063916,2220400.618042217
houston,12000,28000,37500,40708529.482407264,18499000000,3732358925.4417233,99.29583933852,3582006.9089674233,42959111.06497314,106538.80604039169
houston,12000,24000,15000,480752193.416845,15186000000,1966471450.832232,92.18287475976751,2503503.5890414016,38756734.30437767,1182723.2552471044
houston,12000,36000,15000,441903659.4906806,20130000000,2269133856.866685,92.83396542513827,2493960.4471926712,54588486.300034724,1084213.8867077548
houston,12000,8000,22500,546867326.9988672,9149000000,2117919873.7935312,90.83552160619853,2772417.4294518423,17726348.56128019,1386576.4440837184
houston,0,36000,37500,201230533.96239683,17607000000,3682994664.569769,96.4685247052563,8330973.130175475,32981017.87314862,534308.6912471908
houston,12000,40000,0,1345087320.8834078,20668000000,1260021159.0741487,77.25810414208263,0.0,62338242.7766587,3440826.16984741
houston,12000,20000,45000,46675527.398849934,15758000000,4085583787.238629,99.20176117184216,3673446.0469382335,32366607.913920764,120772.73886370426
houston,15000,16000,15000,463949949.22083527,12937000000,1827406178.7899792,92.42863925846417,2334780.6646267865,33330190.241253804,1145539.331619184
houston,21000,4000,30000,553778206.4758228,11197000000,2760184027.3157854,90.71604506226866,2310120.2121560588,28125692.60156624,1404653.1260633185
houston,15000,20000,22500,202177893.65168008,15140000000,2483293957.056922,96.57683762717373,2915095.6734705404,37992744.21621656,517921.054148044
houston,21000,0,22500,1253861629.6239455,8994000000,2104292076.416581,78.86414910877471,2246574.1593785007,24610850.913559232,3197833.1675985684
houston,18000,36000,30000,48751854.23317161,23334000000,3502375706.7405195,99.17893627385598,2936855.3979167803,63881658.13249262,124226.12317280433
houston,18000,28000,37500,25137215.728767127,20593000000,3855600775.3155584,99.57267923959712,3054741.3512677257,53196952.187620185,64653.205014191364
houston,9000,8000,45000,488366528.8904147,9767000000,3720214345.23787,91.8601839980012,3491344.2529025488,12353556.716372304,1231546.0457827041
houston,12000,36000,37500,31068072.971373964,21795000000,3934133856.866685,99.45608593851605,3540910.7044290435,53550383.87538858,82293.65522533697
houston,12000,24000,7500,836272890.7731423,14631000000,1411471450.832232,86.35443739886246,1583565.076402471,39668299.82537013,2064560.0170550114
houston,3000,16000,22500,673856622.8569152,9304000000,2132222090.088098,88.54036298994421,4846722.804700472,13020456.068979241,1733831.6544715213
houston,12000,24000,37500,51172633.029731154,16851000000,3631471450.832232,99.13650697182803,3602944.4684465975,37677583.73347093,130645.63426802041
houston,12000,36000,0,1606164108.002947,19020000000,414741313.0144138,72.65774283901656,0.0,20471172.136046782,4136856.248484515
houston,12000,8000,15000,731813302.9748248,8594000000,1562919873.7935312,87.93530261040539,2314334.1024589976,18170698.641262703,1825376.686656258
houston,12000,28000,45000,24436128.719018113,19054000000,4287358925.4417233,99.56019232093752,3623799.213960188,42925323.63457331,66542.46335804857
houston,18000,40000,45000,10241143.609536575,26092000000,4713263008.947983,99.83213695607928,3020303.251070163,69089275.52857819,25397.511187332944
houston,18000,28000,0,1165100773.715345,17818000000,1080600775.3155582,80.30225952145314,0.0,56218228.015095115,2980248.495942831
houston,15000,20000,0,1288403454.5709095,13475000000,818293957.056922,78.18594605807128,0.0,40874373.34491276,3300444.6130079585
houston,15000,16000,30000,113314216.56295893,14047000000,2937406178.789979,98.08472395578829,3228829.8176292223,32444531.99875674,289779.3559770961
houston,21000,4000,0,1402183901.0711112,8977000000,540184027.3157853,76.18176194393271,0.0,30391551.08400107,3603675.671324482
houston,15000,8000,30000,354779102.4766521,10751000000,2735630043.6118245,94.07141807041786,2903681.614969241,22458275.548000485,896988.5352055583
houston,15000,8000,15000,632963927.496982,9641000000,1625630043.6118245,89.5984652990306,2196760.1237458764,23147403.43264197,1573741.8300247653
houston,21000,8000,30000,234021782.21899936,12845000000,2861072757.9131956,96.07458550563122,2720289.5248954003,32605865.231735572,593911.2993968019
houston,18000,12000,30000,134378928.93842864,13446000000,2897049931.3288064,97.74580692159192,3027846.9097620267,32237695.55268765,341057.1653539224
houston,21000,16000,30000,80108695.7827856,16141000000,3062848893.0913506,98.66329440791016,2858265.99631155,42821173.10400917,202242.22340033646
houston,21000,40000,0,1065534704.3994896,23809000000,1448174043.1938133,82.01278543244636,0.0,77298271.24777108,2721447.6309877397
houston,21000,24000,0,1103345524.0340292,17217000000,1044624334.9518969,81.347742253283,0.0,56159433.289214805,2822068.0009533856
houston,15000,36000,30000,57131786.66907217,22287000000,3441844026.684978,99.01804309281869,3145784.169635184,58855499.629931256,148569.10105476534
houston,21000,36000,22500,124781235.0622359,23826000000,3012286740.9863496,97.91775310841561,2540901.331061175,69493893.24713731,315041.87871622405
houston,21000,20000,15000,345151152.589029,16679000000,2053736671.3582935,94.34273185171607,2109593.0771428104,48810120.85209616,855939.0305924199
houston,15000,36000,22500,161500310.35847256,21732000000,2886844026.684978,97.25881276426523,2867140.835496071,59131408.41480972,414738.8958288752
houston,12000,40000,30000,63103485.231799185,22888000000,3480021159.0741487,98.8989984279517,3427567.8230579337,58949160.505704015,166580.44016273535
houston,15000,8000,22500,457797774.68190545,10196000000,2180630043.6118245,92.36443106505259,2633936.6797671905,22716923.48624639,1155253.9672673955
houston,15000,12000,0,1355965226.3172724,10179000000,616518251.273265,77.00644612781664,0.0,30433056.51979646,3478901.7765051904
houston,21000,36000,0,1072349033.3410347,22161000000,1347286740.9863496,81.89208175288648,0.0,72006675.5832289,2739709.9773647217
houston,21000,20000,30000,63951614.06825609,17789000000,3163736671.3582935,98.94480933016303,2837281.26483061,48088457.770368524,159649.2963311979
houston,21000,24000,30000,53561886.64761301,19437000000,3264624334.9518967,99.11637615212928,2817439.4568026424,53373315.265036605,133691.40721820528
houston,21000,20000,0,1120282353.6291573,15569000000,943736671.3582935,81.05265048381813,0.0,50894203.34848883,2866715.0914697126
houston,21000,36000,30000,43535766.9709009,24381000000,3567286740.9863496,99.27924209860006,2756422.987411438,69280447.71786353,109049.95189298653
houston,21000,8000,0,1242689608.323748,10625000000,641072757.9131958,78.92987465597412,0.0,35285697.55984904,3187888.9578350503
houston,15000,20000,30000,90147530.15913694,15695000000,3038293957.056922,98.47180358669814,3215210.861504764,37695196.8021179,231214.59373517285
houston,18000,36000,0,1145462613.5114632,21114000000,1282375706.7405195,80.6483056029579,0.0,66785604.82086088,2927892.0688158344
houston,15000,16000,0,1315366588.8285623,11827000000,717406178.7899792,77.71578738469809,0.0,35635624.81676917,3371579.151545564
houston,18000,40000,15000,342114451.3952427,23872000000,2493263008.9479833,94.42579379322675,2164675.83995394,69936549.20697908,843371.8416538254
houston,15000,24000,30000,75062381.69043013,17343000000,3139181620.650525,98.73101314431607,3201477.872873553,42966562.10264104,191996.44609706436
houston,18000,40000,30000,46357661.85453894,24982000000,3603263008.9479833,99.22251803275324,2923093.200650858,69184539.2744198,117632.24650225381
houston,12000,32000,15000,452146878.3844362,18482000000,2168246452.2628036,92.66158054559173,2496533.138576503,49304366.75556031,1110295.5471170482
houston,12000,32000,7500,807333953.6094134,17927000000,1613246452.2628036,86.85434384576702,1580163.3388739545,50212632.20947665,1988924.6700403597
houston,3000,28000,37500,134404727.00111267,15358000000,3544885006.558136,97.65478369526292,5970306.998000097,27546433.00674161,354828.88874820253
houston,12000,12000,37500,141676072.08727106,11907000000,3328808081.454972,97.5935444273828,3625861.797930307,21995429.04380995,364094.3289234944
houston,18000,40000,37500,19241345.586560756,25537000000,4158263008.9479833,99.68369563886856,2996624.249198441,69112175.08640859,47856.534486725
houston,18000,24000,45000,19498662.460219674,19500000000,4309713300.706067,99.67520849739577,3109145.9365021028,47869480.09579729,49140.630529957525
houston,18000,32000,0,1154243134.5471172,19466000000,1181488302.1366382,80.49293969955102,0.0,61499248.12694366,2951398.7751029585
houston,18000,40000,0,1138148235.9684565,22762000000,1383263008.9479833,80.77797641039126,0.0,72075843.76789589,2908273.004931739
houston,15000,24000,37500,40575539.06886821,17898000000,3694181620.650525,99.32043774610867,3295134.3594335644,42873841.574129544,102817.09149660592
houston,15000,24000,0,1268780823.4615626,15123000000,919181620.6505253,78.52887287725815,0.0,46132365.89030686,3248560.1271597873
houston,18000,32000,45000,11272491.31682484,22796000000,4511488302.136639,99.80668949525605,3061643.467191393,58471698.54071018,29247.686639010473
houston,3000,28000,22500,481961581.655828,14248000000,2434885006.558136,91.89551238642963,5058116.695520295,28434430.84389784,1226200.895835553
houston,6000,36000,37500,54251250.29778125,19701000000,3808720032.526443,99.05311165824573,4729868.60928489,43143904.24373647,143263.262068683
houston,12000,32000,0,1364409154.7173095,17372000000,1058246452.2628036,76.91396175463956,0.0,51770589.76564867,3492894.569960835
houston,12000,32000,37500,34850362.98160273,20147000000,3833458009.233138,99.39137054081115,3560504.221881224,48251450.786625884,92126.88290341008
houston,6000,36000,22500,285391198.4123403,18591000000,2698720032.526443,95.18066352932942,4116176.977757592,43737974.409685425,729160.8031794913
houston,12000,4000,22500,1060353130.2809632,7501000000,2017031143.1961207,82.18501198055581,1939790.3735582028,13756720.181767216,2695389.9259670237
houston,6000,32000,37500,66008623.516770534,18053000000,3707832627.9225616,98.86019112648667,4740516.850063651,37867780.70627326,172451.9461838805
houston,9000,40000,37500,35804994.77904949,22396000000,3972315630.518488,99.367995231377,3978586.3352136794,53638558.45479369,95621.69138987223
houston,6000,40000,45000,29328109.60713345,21904000000,4464607334.733907,99.48305616676524,4763397.327267412,48391539.21365311,78213.08658029701
houston,6000,16000,45000,143407373.48507994,12016000000,3859282184.631444,97.55512454331866,4839311.774660516,16841026.027510457,369907.2190781352
houston,9000,4000,45000,1147572100.7984626,8119000000,3619325614.64046,80.807297939164,2336424.7651633765,8756731.746164162,2903836.68686171
houston,6000,28000,45000,60378473.206478655,16960000000,4161945101.1014814,98.95525780323041,4805856.377831918,32554033.879812695,158068.45277313126
houston,3000,32000,37500,110861165.06211214,17006000000,3645772533.3792157,98.10730710235897,5978038.113840753,32786666.47792063,286362.5484161346
houston,9000,8000,22500,696299751.7309649,8102000000,2055214345.2378702,88.32117111767306,2931639.423782866,12884105.388587875,1766995.166213918
houston,6000,28000,37500,81175516.71720657,16405000000,3606945101.1014814,98.60262641376869,4749942.441781158,32601251.885836724,211421.23042852335
houston,6000,20000,22500,391953215.9087144,11999000000,2295169962.898387,93.39958269399108,4070219.41108694,22782421.389209863,998636.5578454034
houston,6000,32000,22500,298976747.2237859,16943000000,2597832627.9225616,94.95130726473303,4121135.436076994,38466691.23907117,763862.1773468951
houston,9000,4000,37500,1191824576.23371,7564000000,3064325614.64046,80.00762590221755,2209697.84800394,8874962.79370511,3024826.268786237
houston,12000,4000,7500,1319710565.4764364,6391000000,907031143.1961206,77.79353803486318,1245688.5844876785,14432354.105455013,3359815.555692252
houston,12000,4000,15000,1159606803.3721187,6946000000,1462031143.1961207,80.50648687164913,1674616.6513003411,14011203.302293155,2949349.101470916
houston,6000,32000,45000,45284470.834122755,18608000000,4262832627.9225616,99.21659291368137,4796908.854470314,37819961.27839301,118528.71111053876
houston,3000,36000,0,2316899026.6585937,15879000000,971659937.9830972,60.607774115022174,0.0,43924736.52497961,5960004.5027198
houston,3000,32000,45000,85607778.53240679,17561000000,4200772533.3792157,98.5710724897872,6051655.5360215595,32722346.08818374,216195.30766795846
houston,3000,20000,22500,584319922.2867415,10952000000,2233109868.355041,90.11102719054122,4957729.378279061,18088344.514710143,1496191.7268585744
houston,3000,16000,45000,255261761.38100785,10969000000,3797222090.088098,95.49716573851008,5947844.405375565,11952090.098482126,681274.3344801728
houston,3000,28000,0,2357366672.570258,12583000000,769885006.5581357,59.870828411736724,0.0,33416502.44226606,6071503.65289898
houston,3000,4000,45000,2403047211.5915008,6025000000,3494557224.312533,59.138785972324385,1575367.5661781032,1663920.787228965,6182260.944142665
houston,0,12000,15000,2089616954.136954,6054000000,1412668889.1580558,65.51185945832556,4356454.000538016,5910809.983213223,5218021.27960479
houston,3000,8000,37500,1221117708.5922942,7118000000,3040445954.9099436,79.5131739906084,3959768.869214924,3808650.230070424,3099636.350048815
houston,3000,4000,7500,2598189056.070952,3250000000,719557224.3125328,55.9207483659099,1066546.167479634,2130923.828587773,6669146.82564006
houston,6000,4000,22500,1737798587.6560035,5407000000,1891617318.8558786,70.66636170104773,1704989.373196122,5067056.509207227,4438150.229271004
houston,9000,36000,37500,40433501.08599673,20748000000,3871428328.311024,99.29088972405192,3995074.053873054,48344361.34365612,107287.67777469357
houston,6000,8000,37500,788382488.2772284,8165000000,3102506049.453289,86.81052321987141,3578147.7189788623,7887600.917370817,1995554.6870496133
houston,9000,36000,15000,516857463.88982683,19083000000,2206428328.311024,91.63636555718281,2784976.074250014,49534614.53230265,1265409.5527336528
houston,9000,20000,45000,67435000.29570326,14711000000,4022878258.682968,98.83587918566325,4120653.1696277326,27194965.099185422,176130.31859168794
houston,9000,12000,45000,167622557.86615008,11415000000,3821102552.899311,97.15968517401508,4089002.41218534,16837449.87506207,429736.80140444817
houston,3000,4000,0,2950458882.0292716,2695000000,164557224.3125328,49.201050669418876,0.0,3171472.216716175,7685830.387643983
houston,3000,16000,37500,303991794.28638744,10414000000,3242222090.088098,94.66760939638898,5816490.38372873,12074705.113033473,806785.3819832533
houston,0,12000,37500,1050338425.4149373,7719000000,3077668889.158056,82.01058508521571,6959900.122144638,3347699.655741807,2721780.541330012
houston,3000,8000,0,2656819279.365177,4343000000,265445954.90994337,54.45953156682886,0.0,7685802.488931262,6890227.470521666
houston,3000,20000,0,2420774185.935511,9287000000,568109868.355041,58.72214909574798,0.0,22970552.36160036,6245297.688185642
houston,3000,24000,45000,131314773.35469234,14265000000,3998997531.9486446,97.71410288305141,6059606.092343981,22231801.94913042,345853.954776475
houston,3000,4000,37500,2416917605.6583276,5470000000,2939557224.312533,58.90195498904443,1537867.5629781047,1693606.2200973,6218093.235794668
houston,3000,20000,37500,216294461.4322768,12062000000,3343109868.355041,96.20096044097018,5922072.64150375,17148950.692558147,574790.8976746334
houston,9000,16000,0,1636643568.684241,9733000000,591990480.4160252,72.22359973525525,0.0,26015279.134641133,4202541.667247025
houston,9000,24000,22500,265360960.39935943,14694000000,2458765922.2765713,95.49790877696425,3522839.23446534,33003457.81238781,681161.913502858
houston,9000,32000,37500,45212808.87047898,19100000000,3770540923.707143,99.21285441837874,4017070.518231425,43049582.24587642,119094.34172258351
houston,9000,12000,22500,442263096.10404795,9750000000,2156102552.899311,92.55873803235588,3361312.520628671,17533670.12640346,1125855.5168366188
houston,6000,4000,45000,1599829206.2134454,7072000000,3556617318.8558784,73.06952253345645,2084745.7227147422,4713004.260468771,4074554.3912562295
houston,6000,4000,37500,1633840463.212745,6517000000,3001617318.8558784,72.45001213714015,1986870.933529459,4802555.157634784,4168285.6965728677
houston,9000,36000,22500,223569481.15618175,19638000000,2761428328.311024,96.20228154943472,3505684.1959627266,48819645.941916555,574591.0152810822
houston,3000,40000,0,2301486452.512425,17527000000,1072547240.1905608,60.889258020679485,0.0,49192006.301609606,5917416.268430646
houston,3000,36000,37500,93758072.64898652,18654000000,3746659937.983097,98.41208393796764,5973303.157078121,38048750.313091084,240250.1170481723
houston,3000,32000,0,2335221832.1427574,14231000000,870772533.3792158,60.27353376924369,0.0,38665443.35585711,6010574.733801615
houston,9000,40000,22500,213951597.63208297,21286000000,2862315630.518488,96.35549222327822,3501362.562829782,54106409.367954895,551410.3930781571
houston,6000,40000,37500,49325397.82283337,21349000000,3909607334.7339067,99.13743678013462,4708820.145773492,48437629.742218986,130504.95519824432
houston,12000,4000,37500,925545062.1173968,8611000000,3127031143.1961207,84.55019673103752,2313933.586624607,13403237.75308844,2337539.831286011
houston,6000,24000,45000,79245543.71559964,15312000000,4061057626.49199,98.66119361113674,4822083.181658189,27292995.223146703,202560.0718576806
houston,6000,24000,37500,102851733.3214424,14757000000,3506057626.49199,98.26214911875113,4758764.901458767,27348162.045306325,262935.10571203096
houston,3000,28000,45000,104164062.11406036,15913000000,4099885006.558136,98.2233853381304,6060498.3631811105,27464844.883973673,268800.0270728234
houston,3000,36000,45000,69736237.62789412,19209000000,4301659937.983097,98.84209647949938,6041417.233608457,37989630.01935956,175189.64823286497
houston,3000,40000,37500,81262403.48963188,20302000000,3847547240.190561,98.62749700164233,5962698.94554867,43322637.766228296,207658.33527898273
houston,6000,20000,45000,104530808.71657649,13664000000,3960169962.898387,98.22207444654778,4834049.539816274,22048376.334921826,268998.3636623273
houston,6000,28000,22500,317397898.4072508,15295000000,2496945101.1014814,94.63903844413592,4121934.170373573,33208501.71592029,811108.1385741713
houston,6000,36000,45000,33598292.32108063,20256000000,4363720032.526443,99.40702769473317,4785798.595141604,43096812.8829555,89716.11859908074
houston,6000,40000,7500,1115839717.1767006,19129000000,1689607334.7339065,81.88298485789016,1983949.1924009267,51126630.50694209,2741086.328508145
houston,9000,40000,7500,905552997.1438243,20176000000,1752315630.5184877,85.27201516672696,1752354.5902807617,55839487.993136786,2228329.421612365
houston,6000,8000,45000,743164028.8354635,8720000000,3657506049.453289,87.57762683783827,3699494.6279114494,7774444.213895515,1879492.674446293
houston,9000,20000,22500,295338919.44851655,13046000000,2357878258.682968,94.99086517417042,3511552.030876758,27775556.79414182,757877.1050878798
houston,6000,0,15000,3004347494.0059285,3204000000,1235725367.956674,48.61828219199219,965296.9558864444,3106900.3382477276,7774002.67726397
houston,9000,28000,22500,246821197.67039186,16342000000,2559653396.8860626,95.81237222624611,3520084.2413427206,38262117.841800466,633583.9071436044
houston,9000,16000,37500,122356973.36238825,12508000000,3366990480.416025,97.9363141966971,4072699.3843276184,22018673.16406543,312233.6045644652
houston,6000,12000,45000,274237613.45736337,10368000000,3758394257.11473,95.30079712297399,4644636.052346854,11881238.083189541,710984.7102331275
houston,9000,8000,37500,531207491.8527805,9212000000,3165214345.23787,91.09242733050965,3369768.833772251,12466375.858238531,1347706.864128026
houston,9000,28000,37500,52344838.30541215,17452000000,3669653396.8860626,99.0883865175493,4039295.8344911374,37762844.361893386,137926.21102475456
houston,3000,24000,22500,525825229.49426645,12600000000,2333997531.9486446,91.13528028379017,5017681.6106297895,23240074.5209998,1341223.2550206734
houston,3000,24000,0,2385089018.1749372,10935000000,668997531.9486444,59.3676640911228,0.0,28182763.61761479,6147631.912957788
houston,0,28000,37500,266385209.33288437,14311000000,3481219733.1448073,95.31315947884927,8319971.636606265,22537873.95156461,709114.2981143483
houston,3000,16000,0,2468751713.3466005,7639000000,467222090.08809817,57.85473682233197,0.0,17791907.907085143,6376536.300351635
houston,0,28000,15000,288981178.87342906,12646000000,2017192546.647923,95.05862633703046,8153598.849072846,33081149.582003817,750410.4413223725
houston,3000,12000,0,2538485090.2983456,5991000000,366334162.571384,56.59229221305188,0.0,12673023.595891563,6567542.911090356
houston,9000,32000,22500,234022572.3032698,17990000000,2660540923.707143,96.02803646556957,3512398.600798065,43536355.414806165,600954.1227491745
houston,9000,16000,22500,345005635.9074491,11398000000,2256990480.416025,94.17955358324394,3477889.1890208726,22593192.593962774,880627.7399250589
houston,9000,24000,37500,65675571.257447205,15804000000,3568765922.2765713,98.86608690883595,4056530.44849746,32490017.29490229,171559.92019247173
houston,6000,16000,37500,181198644.7363628,11461000000,3304282184.631444,96.89472296650354,4734669.925902001,16937085.217127614,469825.3192361246
houston,3000,40000,45000,56797982.19571819,20857000000,4402547240.190561,99.04985541048546,6029512.219447499,43264549.314563535,143755.9291083623
houston,6000,12000,37500,317838580.78552324,9813000000,3203394257.11473,94.54668340432788,4525190.6874555005,11992012.476148896,825081.3640200257
houston,9000,16000,45000,95034659.35303336,13063000000,3921990480.416025,98.37951031411343,4142909.548328361,21956770.602854915,245178.47386171925
houston,0,16000,15000,1901979332.1859624,7702000000,1513556816.6747699,68.91909714471262,4608408.935999357,10697921.411296498,4702509.614638235
houston,3000,12000,37500,526431201.522318,8766000000,3141334162.571384,90.86500740310106,5415095.291048248,7353384.472702546,1382115.2724094244
houston,3000,12000,45000,469696300.7633377,9321000000,3696334162.571384,91.80586363983991,5564145.20657664,7212710.929334435,1239764.6618156235
houston,3000,20000,45000,171549905.49007428,12617000000,3898109868.355041,96.98792324450294,6046853.328265498,17032536.718055364,455724.2100946145
houston,3000,24000,37500,167104630.80589655,13710000000,3443997531.9486446,97.05858110078911,5955821.940692618,22326931.60235791,445033.74688373145
houston,18000,0,30000,1304441962.8729076,8502000000,2594381042.1707506,78.00867168157113,2468626.7919272897,19323815.36045084,3327266.0494315536
houston,12000,24000,30000,89505244.9664019,16296000000,3076471450.832232,98.46201352967215,3495803.49980342,37775818.1220836,232695.8196026099
houston,6000,40000,30000,96873871.80054763,20794000000,3354607334.7339067,98.29096943956058,4574315.883079808,48563182.85327895,258574.6199071486
houston,9000,8000,30000,598802031.2707087,8657000000,2610214345.23787,89.92690587193822,3185412.68210302,12641089.958492283,1524049.098795993
houston,12000,28000,30000,77716958.674986,17944000000,3177358925.4417233,98.66099862900877,3481246.1115404926,43052321.767771855,202589.5724592469
houston,9000,4000,30000,1250649319.0802426,7009000000,2509325614.64046,78.99002269770561,2048913.7494244385,9026446.612030296,3178788.6190881045
houston,9000,0,30000,2247468716.970889,5361000000,2408433663.7412553,61.78766862344951,1746086.8668876844,6328791.375993457,5781487.639938431
houston,3000,36000,30000,160509264.36411467,18099000000,3191659937.983097,97.19982106435648,5780624.328316691,38232148.76337772,423664.28121089947
houston,3000,28000,30000,213741578.58362523,14803000000,2989885006.558136,96.26299834365096,5749198.972994633,27756065.925158847,565404.6248502353
houston,6000,20000,30000,198671812.62328935,12554000000,2850169962.898387,96.55642149979627,4569746.297117951,22295440.69470764,521009.9938655668
houston,0,36000,30000,376899388.37341654,17052000000,3127994664.569769,93.45524193395282,7852322.857868763,33448368.00118666,990215.3703309292
houston,0,0,30000,5671623318.8425255,2220000000,2220000000.0,0.19047091054760212,29999.990719999998,0.0,15101082.242075846
houston,3000,0,30000,3925148258.45664,3267000000,2283665273.413328,32.41623819312222,680647.6281618036,407553.1518784953,10225355.781008078
houston,0,28000,30000,467840266.0482829,13756000000,2926219733.1448073,91.86731119052726,7772788.312792572,23070447.45198774,1230467.7086592559
houston,6000,28000,30000,135727348.3592573,15850000000,3051945101.1014814,97.63447921853056,4596137.482121345,32744996.72648298,357900.93583443866
houston,3000,20000,30000,310802881.24480796,11507000000,2788109868.355041,94.56739295659354,5662402.0794822965,17398563.92397275,821948.02940946
houston,9000,36000,30000,80262203.1252362,20193000000,3316428328.311024,98.5925287476088,3884237.032627656,48446527.218111716,212948.99725123704
houston,12000,4000,30000,984162197.6350008,8056000000,2572031143.1961207,83.49648215382034,2147298.669526456,13560021.89347481,2496965.7962754825
houston,30000,32000,30000,34194965.62205654,25874000000,3648800329.132,99.45768567418499,2426124.2920856616,79153303.50946152,82051.61681354731
houston,30000,40000,30000,30814993.453623988,29170000000,3850575035.943345,99.51302979634214,2398181.3293857616,89765988.23920846,73678.10630873695
houston,0,24000,30000,537231120.2230799,12108000000,2825332258.535316,90.66270998646108,7697686.522510951,17945073.491244566,1412722.669858439
houston,6000,24000,30000,158353227.66670588,14202000000,2951057626.49199,97.25922354756858,4599451.433484974,27497556.598857936,414676.74472462275
houston,3000,24000,30000,253131269.6855403,13155000000,2888997531.9486446,95.58074727472662,5720809.332860377,22551494.1980699,668628.5313806139
houston,0,4000,30000,3796650071.194781,3868000000,2320891950.8992043,34.55095119559228,1172424.339744989,76709.43408257939,9902375.832023067
houston,0,40000,30000,344368779.7522456,18700000000,3228881966.777232,94.02023611340543,7875504.795507758,38670481.44451996,904732.3142736122
houston,3000,32000,30000,184285937.9417235,16451000000,3090772533.3792157,96.79276550298567,5769108.663395348,32985706.66621274,485251.3818157504
houston,6000,16000,30000,259545467.41036454,10906000000,2749282184.631444,95.49589062680322,4512804.786713429,17149320.49903277,681467.2576101468
houston,0,32000,30000,418609042.7289216,15404000000,3027107259.9658875,92.73135534184085,7815979.607420242,28247379.68693927,1099738.6900093702
houston,3000,40000,30000,146470579.975581,19747000000,3292547240.190561,97.4397836856356,5773905.339748506,43502121.64391726,387358.1758518357
houston,30000,36000,30000,32335042.106223084,27522000000,3749687733.7358813,99.48809325281916,2411041.8666685876,84458905.22534151,77450.98048226743
houston,12000,0,30000,1813654012.5131047,6408000000,2471139192.296916,69.23710553804628,2092216.8644634155,10410485.774781605,4654395.2617782205
houston,30000,0,30000,831968926.0409346,12690000000,2841693069.1661124,85.97329733570818,2677634.204953867,38724838.60789962,2122226.1286172085
houston,9000,40000,30000,74821253.69323854,21841000000,3417315630.518488,98.68098977194062,3869583.2055043303,53741824.1675948,199564.93246463814
houston,24000,0,30000,1031816334.1431055,10596000000,2717575357.332135,82.66296236492569,2583768.7502211872,28883396.275656875,2623076.5093238815
