location,wind,solar,battery,operational_emissions_total_g,embodied_emissions_initial_g,embodied_emissions_g,coverage_pct,total_battery_discharge_kwh,total_excess_renewable_kwh,total_grid_draw_kwh
berkeley,3000,40000,22500,470354413.5038744,19192000000,2886689685.453046,89.23077913587122,6214028.92988322,51292415.2341054,1629372.3799311444
berkeley,12000,28000,37500,76497895.12251927,18499000000,3706675199.037341,98.20309885195334,6952753.4116581855,36760918.67783911,271869.3522059769
berkeley,27000,4000,45000,920606398.3006791,14401000000,3657791792.308683,73.64514227871575,3722360.1232350664,12361714.777508443,3987463.6976859476
berkeley,18000,40000,15000,661947563.4012611,23872000000,2447140447.824719,83.80203442249974,4207981.7008898035,61801856.46425574,2450736.0426570172
berkeley,6000,0,37500,2693064220.6741924,4869000000,2821647459.3570843,20.687801389020922,884786.6545644321,734807.7418883417,11999856.576327825
berkeley,27000,20000,15000,673510877.4797316,18773000000,1917087293.3299677,83.33663136406867,4116284.6323005287,36097913.94330292,2521151.0613951846
berkeley,18000,20000,37500,82289298.15443467,17297000000,3513023936.9115047,98.03325120849529,6772833.361231791,28012669.84284281,297567.1313246837
berkeley,6000,4000,37500,1494824496.3796365,6517000000,2941474497.6550374,55.1113990801094,2281266.3630279065,1775346.5634166575,6791600.565668078
berkeley,6000,20000,22500,512122120.5942838,11999000000,2310769998.6763225,88.10254467952588,6005906.900843194,21864284.630211137,1800073.1283370918
berkeley,15000,4000,45000,1191406508.6936717,10213000000,3565851140.256166,65.1108067551693,2994877.263319406,6017570.043422024,5278700.153746572
berkeley,27000,8000,7500,1110968146.9309661,13274000000,1002616142.9401797,68.71923084284784,2354634.340220826,19458568.719833598,4732749.186845563
berkeley,6000,20000,45000,87380256.78670597,13664000000,3975769998.6763225,97.86001638860056,7549506.523334203,20323938.962601934,323777.3868612765
berkeley,12000,24000,22500,425526673.7792056,15741000000,2476851896.6525025,90.18409601957931,5759267.440136087,31718270.87888932,1485136.4858740426
berkeley,18000,24000,7500,1027620500.374159,16725000000,1412847397.0218844,71.01082348465326,2418543.672045539,38579786.749948956,4386033.504836635
berkeley,27000,24000,15000,653877735.4850831,20421000000,2036910753.4403474,83.88119707263218,4117552.9412316447,42321594.22085221,2438758.8126163944
berkeley,21000,12000,45000,111995259.24850921,15603000000,3851773815.444253,97.1544986453948,6797119.134053714,17484411.47146182,430521.5180137794
berkeley,27000,32000,37500,46832015.161709264,25382000000,3941557401.7861905,98.89234168081039,6366406.527596884,52571510.15714465,167587.5993685005
berkeley,12000,12000,7500,1180618727.0228274,9687000000,1007381200.3426659,66.4845367103135,2442859.9646647945,16512189.378259197,5070856.18112905
berkeley,21000,28000,30000,126095804.74974415,21085000000,3221067814.138928,97.14717387475062,6343470.924754906,42726882.62778175,431629.7485095158
berkeley,0,36000,45000,118806573.87318482,18162000000,4408415891.733847,97.21355642978052,8359994.435499273,41757008.35326208,421586.1341162714
berkeley,12000,16000,7500,1137286965.4103832,11335000000,1127204880.724863,67.73139273355943,2452516.2222256013,22629509.216023415,4882208.107915629
berkeley,21000,12000,7500,1090069987.2472615,12828000000,1076773815.4442527,69.2386827241142,2392107.5585131934,21879571.784782033,4654156.635098585
berkeley,0,32000,15000,1008590704.5420015,14294000000,2068592647.7754612,74.88817526958445,4907572.436631163,38955226.94064415,3799394.045459673
berkeley,27000,40000,15000,609008935.9545783,27013000000,2516203804.243182,85.13790168774847,4104174.704888792,67358113.8984697,2248620.657271937
berkeley,21000,8000,30000,514840863.6511123,12845000000,2621949901.2539215,87.36067778964134,5522000.868619975,12716826.018386684,1912316.849142335
berkeley,0,36000,30000,279920820.2063981,17052000000,3298415891.7338467,93.6967296961526,7802732.674695687,42312456.66609004,953678.512671121
berkeley,3000,8000,15000,1191270793.768409,5453000000,1373102024.1500435,68.7569463369945,4118371.5241544833,4018878.5381896254,4727042.870183163
berkeley,21000,16000,7500,1051899232.0310389,14476000000,1196597495.8264496,70.34219197981018,2395309.1424049065,28018686.65217929,4487196.784900093
berkeley,9000,40000,37500,63025410.8694024,22396000000,4043027014.347182,98.5329687159058,7036895.521072369,53703154.5270852,221960.37066711293
berkeley,3000,32000,7500,1220508784.103994,14786000000,1537043282.9960544,65.41586829434823,2581358.3118052916,42419550.164653234,5232544.647012276
berkeley,21000,4000,30000,1117324536.7089992,11197000000,2502125550.622425,67.97143295414593,3087162.534646873,9438117.549176624,4845890.261858726
berkeley,27000,36000,45000,22199724.262377888,27585000000,4616380645.744576,99.45292979486585,6407782.073347492,58792009.07623899,82771.17661296617
berkeley,30000,12000,37500,111737372.88150273,18189000000,3365285439.1779375,97.18823782615277,6496527.813666339,23198883.133390784,425416.81360274187
berkeley,12000,16000,22500,492573723.13573253,12445000000,2237204880.724863,88.50082329896445,5725265.704803672,19361542.190969247,1739813.9702960595
berkeley,0,32000,30000,295389337.87554383,15404000000,3178592647.775461,93.31713121559669,7814026.734389367,36062757.12299742,1011111.3843231304
berkeley,27000,8000,15000,818130224.0714009,13829000000,1557616142.9401798,79.21432111546916,4009164.422355323,17807681.12609788,3144852.4921038863
berkeley,6000,0,45000,2675616048.6502867,5424000000,3376647459.3570843,21.044965591552277,941050.3354750321,686264.3348803504,11945817.98857417
berkeley,12000,24000,15000,760849854.1857074,15186000000,1921851896.6525025,81.12493973582218,4331534.129042151,33144190.43850623,2855777.7997131995
berkeley,27000,24000,7500,966955591.318657,19866000000,1481910753.4403474,72.84065239953219,2376905.116921835,44059730.470131256,4109182.214337605
berkeley,6000,20000,37500,128217230.16571333,13109000000,3420769998.6763225,96.96281827030744,7407498.637050169,20465518.225893583,459522.56766097166
berkeley,6000,0,30000,2709792551.32831,4314000000,2266647459.3570843,20.25939345816825,817286.6488023404,794576.7742691946,12064674.26914717
berkeley,6000,20000,30000,223354484.9388741,12554000000,2865769998.6763225,94.84732383076737,7071554.283297794,20800803.17794608,779594.767235398
berkeley,18000,20000,45000,52920153.117429234,17852000000,4068023936.9115047,98.67437143007804,6874507.960786439,27911392.39460111,200566.2809900226
berkeley,27000,20000,22500,365182802.7247089,19328000000,2472087293.3299675,91.55365100763186,5412205.5459360005,34803564.31885099,1277924.1816150881
berkeley,12000,24000,37500,83834735.96660413,16851000000,3586851896.6525025,98.0085467087053,6997552.325850332,30482538.605236996,301304.89751275606
berkeley,6000,4000,45000,1477981701.4827206,7072000000,3496474497.6550374,55.600572669669944,2358423.6358197606,1698749.8215857372,6717589.089269019
berkeley,27000,24000,22500,345109382.6097235,20976000000,2591910753.4403477,92.05717879889374,5407056.783287735,41034183.58036135,1201740.9288096188
berkeley,15000,4000,37500,1218736178.2984405,9658000000,3010851140.256166,64.35643508204669,2875898.0280656004,6136064.760826467,5392835.835788587
berkeley,12000,28000,45000,46191619.77424242,19054000000,4261675199.037341,98.86346191003295,7057418.426402969,36656911.79898133,171957.0798942663
berkeley,3000,40000,30000,175360974.84172323,19747000000,3441689685.453046,96.04015365720628,7290545.191805071,50217876.828237794,599120.8037352678
berkeley,18000,40000,22500,332992019.1549785,24427000000,3002140447.824719,92.40476939535384,5564333.067318329,60447880.361226805,1149150.8181097503
berkeley,6000,0,15000,2768270578.1344156,3204000000,1156647459.3570843,18.833598490557833,592630.4496021483,1017283.0110385619,12280395.626242504
berkeley,15000,0,37500,2268047122.1630907,8010000000,2891024101.9582124,33.79252767050406,1564686.3316255822,4500559.147673663,10017124.555227822
berkeley,30000,24000,45000,34254255.35562677,23688000000,4279756135.487774,99.13863186330984,6445888.664800566,41821236.81624666,130324.14030532041
berkeley,15000,28000,45000,41215925.7416755,20101000000,4284793403.772669,98.98149890307214,6903748.4449390285,38570800.23693073,154098.2005292058
berkeley,6000,40000,37500,70969848.98271261,21349000000,4019886509.5895367,98.34972011575397,7257227.461385399,51794822.14757222,249685.70117295874
berkeley,30000,32000,7500,925825588.8830584,24209000000,1744402783.8336172,74.0776608542126,2369025.1830855515,58389813.891490966,3922024.0684302137
berkeley,15000,32000,45000,34824510.291132316,21749000000,4404616749.733673,99.14871401124742,6868365.26194085,44853042.330897704,128798.72137417163
berkeley,24000,32000,22500,327671842.0179896,23225000000,2808481309.956111,92.49789568136406,5447335.7579551,51656705.480840415,1135060.9038824337
berkeley,6000,32000,7500,1140322140.560796,15833000000,1560240107.1325452,67.67344917598966,2530838.198492029,44006857.3256806,4890974.910406754
berkeley,24000,36000,15000,633680591.6769902,24318000000,2373304553.9144964,84.47795766811642,4134149.606459701,59227679.33388351,2348469.529484309
berkeley,30000,28000,7500,936763832.4398034,22561000000,1624579437.8726125,73.74180552325711,2370971.7211640286,52133875.95976294,3972838.645159182
berkeley,18000,8000,15000,895769217.0040637,10688000000,1488552786.5217168,77.12694222303878,4054403.0803601346,12367219.284395674,3460670.83743155
berkeley,6000,40000,22500,414966969.20079327,20239000000,2909886509.5895367,90.53720316326041,6021001.118375193,53028642.78080508,1431711.7270795824
berkeley,30000,32000,22500,309284959.32979846,25319000000,2854402783.833617,92.92769710556746,5341809.188149491,55421759.944497034,1070032.376908419
berkeley,18000,4000,15000,1279279905.1507778,9040000000,1368728435.8902202,63.028035997798405,2474913.569731363,8258487.019458005,5593821.292834005
berkeley,24000,12000,45000,101095789.22206086,16650000000,3874363965.300431,97.41847969706438,6725665.978418787,19329354.51645377,390581.448082785
berkeley,18000,12000,15000,808766462.009517,12336000000,1608376700.7120478,79.68418189520933,4177201.6497923937,18281109.616238397,3073763.0245759576
berkeley,30000,24000,30000,115114075.89773668,22578000000,3169756135.487774,97.37365412825989,6165599.1730640475,42100467.07156078,397363.51195223804
berkeley,6000,36000,7500,1128461562.6335897,17481000000,1680063351.0909312,68.05453864508331,2531558.7978847767,50255819.63500177,4833316.453675488
berkeley,24000,40000,15000,625172360.1338644,25966000000,2493127712.413102,84.71990652895663,4129938.214405971,65497643.99289217,2311862.908059915
berkeley,18000,8000,45000,450091929.9958047,12908000000,3708552786.521717,88.90266150311692,5912397.1441003075,10519519.105191791,1679016.2506366866
berkeley,30000,20000,45000,40004822.29869709,22040000000,4159932675.377394,98.99003264207504,6505791.579482723,35535031.13344017,152807.0543261262
berkeley,15000,36000,7500,1014896956.4943396,20622000000,1749439993.6920595,71.40940340489647,2438358.399765833,55531933.027995884,4325728.760284254
berkeley,30000,40000,37500,39602818.375833616,29725000000,4204049186.2906084,99.0714843262375,6226719.728424596,67067625.235058285,140483.49571890416
berkeley,21000,40000,7500,960302363.6728454,24364000000,1915537562.5569239,73.08707488251403,2396081.431739369,65442160.76793972,4071898.738343344
berkeley,24000,4000,37500,1015076041.710624,12799000000,3079715700.4786034,70.91751672353925,3414126.7678453512,10863111.552105524,4400150.724767223
berkeley,30000,40000,15000,594538869.707709,28060000000,2539049186.2906084,85.49798973074903,4082353.2361271563,69208068.05466925,2194139.6953703333
berkeley,24000,0,7500,2256169320.3599467,8931000000,739888662.1806498,35.093284041912945,922383.0764223133,10066684.731789745,9820321.413075479
berkeley,15000,20000,37500,89377443.25168777,16250000000,3490146641.2774506,97.86388074474993,6893082.674129537,26127581.56652066,323192.7136286028
berkeley,24000,0,37500,2004137762.0053275,11151000000,2959888662.1806498,42.130380125573076,2031999.060382785,8962622.850170556,8755615.791536069
berkeley,9000,32000,15000,761404244.8293124,17435000000,2138380611.8901904,81.18177361107813,4404560.631597823,43820041.150820695,2847178.8910498116
berkeley,24000,0,22500,2098745755.4310656,10041000000,1849888662.1806498,39.451500498662185,1609601.4173601556,9383100.88448618,9160927.608269986
berkeley,9000,4000,30000,1414596604.5791404,7009000000,2409615002.4126825,58.0003266792381,2385585.572726774,3262618.8747557364,6354508.700153451
berkeley,15000,16000,7500,1102845786.9904547,12382000000,1150323085.4601908,68.76847900895575,2433013.5304870456,24399420.67505942,4725297.988413391
berkeley,24000,4000,22500,1107675351.3494322,11689000000,1969715700.4786031,68.41678929571053,3019693.1642372063,11255668.996477146,4778508.29139607
berkeley,18000,8000,7500,1184537210.1267183,10133000000,933552786.5217168,66.47715792207943,2376140.6921102908,14041995.19007521,5071972.584432285
berkeley,24000,16000,7500,1031932651.6492782,15523000000,1219187645.682628,70.94916294746567,2381551.140240161,29809733.44538659,4395362.682638142
berkeley,6000,36000,30000,157118485.5563279,19146000000,3345063351.090931,96.46771732767813,7011578.455717174,45783046.15119283,534430.8466698203
berkeley,30000,20000,37500,61822937.31150841,21485000000,3604932675.377394,98.50592086823997,6428991.827510215,35611486.87337724,226052.6830525027
berkeley,18000,12000,7500,1116098149.448972,11781000000,1053376700.7120478,68.43856956729236,2404994.8736968185,20050668.821777217,4775212.958020464
berkeley,30000,32000,15000,612269362.0273231,24764000000,2299402783.833617,85.00198292958375,4091646.2630020576,56669742.80716845,2269185.0298725395
berkeley,6000,40000,15000,779147647.220117,19684000000,2354886509.5895367,80.78397918256324,4484111.107436534,54562345.639199294,2907364.7914868244
berkeley,24000,12000,37500,133557050.19260783,16095000000,3319363965.300431,96.67840093492615,6608441.842230007,19445613.65979807,502554.6269427619
berkeley,18000,4000,7500,1400299398.7425206,8485000000,813728435.89022,59.135721913968275,1860948.495944818,8869196.565408768,6182724.533117105
berkeley,24000,40000,22500,309039938.84678406,26521000000,3048127712.413102,92.96595422865902,5430486.600229831,64199388.46846986,1064244.1123266593
berkeley,6000,36000,15000,789870097.3267835,18036000000,2235063351.090931,80.47418049557079,4487715.019980725,48302956.573625326,2954237.0239624167
berkeley,30000,24000,37500,54267258.3152273,23133000000,3724756135.487774,98.69789280003941,6375899.113266268,41891009.26161396,197007.52116545057
berkeley,24000,36000,7500,950157850.6116025,23763000000,1818304553.9144967,73.37070624475504,2383155.7257220154,60975889.322652,4028985.5960140685
berkeley,24000,32000,15000,643784844.3722951,22670000000,2253481309.956111,84.19567708165421,4138047.0752829122,52963780.15450691,2391178.300784961
berkeley,15000,32000,37500,63848543.61007504,21194000000,3849616749.7336736,98.51410393115525,6767567.173073225,44953597.21453975,224814.59379185733
berkeley,30000,28000,15000,623960344.1618747,23116000000,2179579437.8726125,84.67426111339633,4094831.1952404585,50412725.89813747,2318769.013926141
berkeley,18000,8000,22500,660442859.8027158,11243000000,2043552786.5217168,83.83287499941757,5111400.080202671,11315675.28802068,2446069.8941171137
berkeley,24000,32000,7500,959887630.4386135,22115000000,1698481309.9561107,73.06850512178517,2383925.998046833,54714962.01164321,4074708.3246277436
berkeley,24000,40000,7500,942057213.3622444,25411000000,1938127712.4131021,73.62943371781626,2381548.840576833,67243160.85885203,3989840.3872887543
berkeley,24000,0,15000,2160812560.023148,9486000000,1294888662.1806498,37.716946381426276,1336280.0762801403,9655213.616477601,9423363.916873697
berkeley,9000,32000,7500,1095344091.2850401,16880000000,1583380611.8901904,69.00360878109144,2486127.817441608,45735304.07882918,4689723.088311425
berkeley,9000,4000,37500,1390364476.919174,7564000000,2964615002.4126825,58.676497463469104,2492166.1457144176,3156722.8221438816,6252204.734635189
berkeley,24000,4000,30000,1054181488.3745545,12244000000,2524715700.4786034,69.9141863692507,3255924.13918768,11020627.287875349,4551953.607060189
berkeley,15000,16000,15000,787702606.2996296,12937000000,1705323085.4601908,80.34647673928819,4257268.714031432,22577857.79578871,2973558.4749685335
berkeley,15000,12000,45000,138402770.22862777,13509000000,3805499405.077994,96.51309506305515,6990797.856696894,13719024.012311108,527565.2405484514
berkeley,24000,0,30000,2046574650.770805,10596000000,2404888662.1806498,40.910487137900276,1839747.4742094139,9153809.570021456,8940184.38434917
berkeley,9000,4000,45000,1369717949.7535641,8119000000,3519615002.4126825,59.24682742793349,2582166.1533962092,3067057.646527862,6165914.379625318
berkeley,24000,4000,45000,983914100.7096744,13354000000,3634715700.4786034,71.75776377593496,3547004.7541930024,10730646.677041387,4273022.183458131
berkeley,30000,40000,22500,291611207.7142875,28615000000,3094049186.2906084,93.36557732242457,5323253.8862838885,67969583.55743259,1003781.536660381
berkeley,9000,28000,45000,50996019.150630035,18007000000,4238557265.929186,98.74195209374109,7243874.761131741,34742708.77191699,190341.3939550869
berkeley,9000,20000,45000,69928430.5478404,14711000000,3998910503.4339676,98.25438682593591,7345921.624725689,22198986.83938653,264109.5328760395
berkeley,15000,20000,30000,173443179.82677844,15695000000,2935146641.2774506,95.97362677569582,6592849.626513838,26427175.199738503,609186.2545811265
berkeley,30000,40000,30000,95027003.03109217,29170000000,3649049186.2906084,97.88143197477162,6037988.660123932,67256078.25633965,320537.23002473195
berkeley,21000,40000,15000,642296210.1383029,24919000000,2470537562.556924,84.29306721495264,4162488.685669763,63678726.63528356,2376443.2707139514
berkeley,15000,20000,22500,428295255.49364257,15140000000,2380146641.2774506,90.07317129158231,5660172.913389047,27358343.154477753,1501919.286629083
berkeley,9000,24000,15000,795115392.6149566,14139000000,1898733963.5443473,80.22627428408285,4398660.241639071,31351616.543647308,2991744.9866003906
berkeley,9000,28000,7500,1108483302.19537,15232000000,1463557265.9291856,68.58952187539896,2487185.7184328404,39491056.0942951,4752374.024301963
berkeley,9000,12000,37500,224072268.37980548,10860000000,3204263267.2345104,94.55202652742328,7095317.19457922,10161019.240228433,824272.9548227339
berkeley,15000,8000,15000,927593889.7178326,9641000000,1465675490.8876626,76.24023294092515,4080265.606151391,10594319.035316909,3594829.067774557
berkeley,24000,8000,22500,594992563.0432718,13337000000,2089540051.1100998,85.46399169029625,5102666.839083238,14900617.143458609,2199283.5649951114
berkeley,9000,20000,15000,819247353.7151419,12491000000,1778910503.4339676,79.54563760797329,4391770.491028713,25148322.02722656,3094724.6371074268
berkeley,24000,8000,30000,481506650.49694145,13892000000,2644540051.1101,88.18549003016778,5532517.832018294,14473597.011091188,1787523.5794807044
berkeley,9000,8000,37500,690106370.0839558,9212000000,3084439353.0441794,82.7837176766032,5553307.213101254,5701902.069903268,2604806.3510589805
berkeley,15000,28000,37500,70506470.93067852,19546000000,3729793403.772669,98.3497569015924,6803454.720308159,38670463.459192894,249680.13551227847
berkeley,9000,32000,37500,75981792.38755453,19100000000,3803380611.89019,98.22055215039846,7094792.423318979,41133570.61416952,269228.6855520046
berkeley,15000,24000,22500,405092337.0604685,16788000000,2499970101.3878303,90.65511157034175,5658891.283879565,33576819.96497596,1413872.3026417438
berkeley,15000,28000,22500,386062713.7186577,18436000000,2619793403.772669,91.12704059747114,5660349.997370403,39811974.466574945,1342469.9113458542
berkeley,21000,36000,22500,329105655.0528412,23826000000,2905714404.058318,92.48212494019266,5496921.364302752,56081551.25706942,1137447.0012983838
berkeley,9000,16000,15000,854140349.3048892,10843000000,1659086947.6167073,78.57994652035568,4380202.755011205,18988478.018422354,3240832.735879074
berkeley,9000,36000,7500,1084076928.6031656,18528000000,1703203855.8485763,69.36385205589805,2485833.58120841,51987477.1061177,4635218.639992329
berkeley,15000,12000,15000,835917139.0916024,11289000000,1585499405.0779939,78.95998982230013,4219312.027347938,16482941.111867877,3183332.56319446
berkeley,30000,16000,45000,51611820.01887836,20392000000,4040109119.5601344,98.70054136539358,6575825.887504133,29270876.671559587,196606.79586795947
berkeley,18000,0,7500,2393499327.858235,6837000000,693901397.5922666,30.724846698259334,755566.603911639,6900868.542299107,10481261.627879476
berkeley,24000,28000,30000,118718848.81045173,22132000000,3243657963.9951057,97.31637946366081,6267101.1543827895,44586367.974410266,406029.11160377774
berkeley,30000,16000,37500,74011406.68997888,19837000000,3485109119.5601344,98.16334949391506,6490650.059232838,29355741.61949084,277883.39044743375
berkeley,9000,0,7500,2676903673.710893,3696000000,624787964.1147293,21.842483599107066,514517.6574065171,2493471.9983828026,11825154.309149055
berkeley,18000,0,15000,2316985500.623671,7392000000,1248901397.5922666,32.791136581360405,1081490.2868851495,6576650.035616247,10168634.028637793
berkeley,24000,20000,37500,71063243.95870931,19391000000,3559011201.499888,98.29390402605803,6576632.205446592,31812027.34142478,258130.61989583887
berkeley,18000,20000,15000,733255732.55942,15632000000,1848023936.9115047,81.81514017290864,4211522.714677644,30569942.731312647,2751351.1617053393
berkeley,30000,36000,15000,602612609.9689708,26412000000,2419226027.7920027,85.2696862554809,4087170.907020355,62936099.84551987,2228681.783561989
berkeley,27000,0,7500,2199779100.7080736,9978000000,762964754.0107296,36.892279817604866,997988.2102848032,11714626.029431947,9548135.145795098
berkeley,15000,36000,30000,125313798.18530819,22287000000,3414439993.6920595,97.17397403717449,6502050.027213301,51474986.60055496,427574.9106542921
berkeley,24000,24000,15000,671022990.6064131,19374000000,2013834661.6102676,83.4375729691189,4143659.3721846975,40465161.16855921,2505878.6971889096
berkeley,6000,28000,7500,1154343929.771079,14185000000,1440416761.1715405,67.23439580166524,2531055.587079076,37766240.078500584,4957403.248209971
berkeley,30000,32000,45000,24962490.002879158,26984000000,4519402783.833617,99.38201903741125,6363960.698989877,54400836.97336383,93499.90351849148
berkeley,24000,28000,15000,655998959.7019886,21022000000,2133657963.995106,83.85134705923718,4141116.049580072,46709160.41781436,2443275.089882875
berkeley,21000,36000,15000,651003032.4362671,23271000000,2350714404.058318,84.04652425776283,4166850.3605347187,57409249.60631214,2413744.9743357697
berkeley,15000,28000,15000,716986129.048512,17881000000,2064793403.7726688,82.30821742626875,4270357.571997977,41199724.84948335,2676749.064865323
berkeley,9000,16000,7500,1178947322.5881524,10288000000,1104086947.6167073,66.49231100426498,2476101.20967781,20889699.49996061,5069679.938205093
berkeley,15000,12000,22500,528972250.52591515,11844000000,2140499405.0779939,87.49130207399828,5563985.578240199,15140435.122009153,1892553.5251503086
berkeley,9000,20000,7500,1146739443.9029448,11936000000,1223910503.4339676,67.44242364783264,2485186.517826807,27051906.282829966,4925928.842486643
berkeley,15000,24000,30000,152497088.59863076,17343000000,3054970101.3878303,96.49002395530228,6581651.474078765,32655171.672944643,531055.8761497835
berkeley,21000,36000,7500,968532695.6415004,22716000000,1795714404.0583184,72.82330344253428,2397761.0890178108,59175668.11054529,4111807.094234643
berkeley,9000,32000,45000,44613789.01690456,19655000000,4358380611.89019,98.91211708740755,7204374.211874342,41024256.03264375,164595.60006624254
berkeley,9000,12000,45000,183548956.6269399,11415000000,3759263267.2345104,95.45862593862749,7238805.910792036,10018581.109144405,687105.3677785906
berkeley,15000,12000,7500,1144247174.87424,10734000000,1030499405.0779938,67.57199265479062,2425062.8228343097,18274589.467565555,4906325.180912976
berkeley,24000,8000,37500,416918326.0323626,14447000000,3199540051.1101,89.70504855843568,5772779.160357795,14234807.825355563,1557615.88913928
berkeley,9000,8000,45000,665719640.2438409,9767000000,3639439353.0441794,83.3903380352787,5649058.022861721,5606745.746755773,2513025.2955861483
berkeley,15000,28000,30000,142409790.36057284,18991000000,3174793403.772669,96.7544709277124,6550394.446735179,38923230.07646759,491045.3128752651
berkeley,9000,12000,30000,329696282.2071114,10305000000,2649263267.2345104,92.1707179939544,6717460.276609037,10536323.75241346,1184562.5617944484
berkeley,24000,8000,15000,841002109.8499334,12782000000,1534540051.1100998,78.60614095474239,4021599.2981234742,15976441.217423689,3236869.544071966
berkeley,15000,8000,7500,1214999136.5165,9086000000,910675490.8876626,65.52892521739126,2392601.904347512,12278474.032331808,5215439.24727255
berkeley,9000,20000,22500,475302106.3697389,13046000000,2333910503.4339676,88.98183581907357,5878746.386344231,23663317.649103466,1667037.2555684934
berkeley,24000,24000,7500,985387536.595626,18819000000,1458834661.6102676,72.29240935775556,2386735.287067801,42219261.43288655,4192130.8399652727
berkeley,24000,40000,45000,20158916.438957423,28186000000,4713127712.413102,99.50177754828306,6465354.412794109,63166836.210170545,75380.56022169268
berkeley,6000,24000,45000,68123979.36158822,15312000000,4095593458.786702,98.32558892072241,7517820.765712085,26560989.31736548,253336.7269226611
berkeley,15000,36000,45000,28693924.46828607,23397000000,4524439993.6920595,99.29536816158286,6838546.370580641,51139188.21325453,106610.09464122342
berkeley,24000,28000,7500,971233763.2795571,20467000000,1578657963.995106,72.71741715349718,2385948.8638224257,48461395.975850224,4127827.584198325
berkeley,30000,36000,7500,916374728.8161224,25857000000,1864226027.792003,74.37005119391915,2368403.683397086,64652234.39930665,3877785.701543018
berkeley,18000,20000,7500,1047520775.0761522,15077000000,1293023936.9115047,70.42642887868328,2416762.830964975,32361766.738846138,4474451.826083984
berkeley,24000,24000,22500,358218562.7277518,19929000000,2568834661.6102676,91.74675809601493,5453959.920722372,39156699.892518185,1248707.2716686747
berkeley,15000,36000,37500,57201959.24080184,22842000000,3969439993.6920595,98.67166570853462,6739427.061919243,51238190.7618505,200975.65396196366
berkeley,6000,28000,15000,818718991.2461832,14740000000,1995416761.1715405,79.64659397885102,4486019.449909697,35815280.455464676,3079450.038846175
berkeley,27000,0,15000,2094827093.3226721,10533000000,1317964754.0107296,39.82574401004153,1460644.5941968234,11254926.895379055,9104304.938115537
berkeley,24000,28000,22500,340980107.6123922,21577000000,2688657963.9951057,92.17450819824224,5453658.599060927,45398804.81862368,1183989.1076644964
berkeley,30000,16000,30000,150854029.52534348,19282000000,2930109119.5601344,96.47000865467757,6221291.755855686,29623933.579398237,534084.171179234
berkeley,9000,0,15000,2619125329.5800076,4251000000,1179787964.1147294,23.399594705044414,760161.1395974741,2248632.54830422,11589564.951245807
berkeley,24000,20000,45000,43493996.662994884,19946000000,4114011201.499888,98.89518583777549,6672116.669595607,31716884.149057448,167157.28125527766
berkeley,18000,0,22500,2259650121.966924,7947000000,1803901397.5922666,34.38924820257113,1333398.2432197647,6325795.912881998,9926841.33365081
berkeley,18000,16000,7500,1076156086.118702,13429000000,1173200381.0942447,69.59602627288758,2412280.1638198923,26181253.310284022,4600090.912437316
berkeley,18000,16000,45000,69007960.0945402,16204000000,3948200381.094245,98.25740457098222,6934985.10437051,21666432.79789592,263652.9510591981
berkeley,24000,16000,45000,59582499.92429141,18298000000,3994187645.6826277,98.49186571617476,6728653.678276106,25470552.491710387,228179.2135471156
berkeley,12000,20000,22500,450312020.1442626,14093000000,2357028436.542123,89.5638543538537,5757802.3300919905,25505695.25391541,1578978.4315232434
berkeley,6000,8000,45000,772308093.450467,8720000000,3616298848.2865343,80.60880393203324,5511430.115923881,4104879.480988878,2933868.632243945
berkeley,18000,24000,45000,44753350.284838796,19500000000,4187847397.0218844,98.88870650606444,6817989.291327154,34187356.66954076,168137.59768332716
berkeley,27000,16000,7500,1012601722.9313138,16570000000,1242263737.5127077,71.52606064676874,2372316.6380621684,31645785.173252974,4308078.635895147
berkeley,6000,12000,37500,269695538.78157353,9813000000,3181122762.4768653,93.43238637508384,7201055.2001299355,8398788.971350808,993673.3936010301
berkeley,12000,40000,7500,1037226715.315212,21223000000,1846144947.455337,70.76846228302543,2458195.910605993,60008289.9473,4422702.513011096
berkeley,6000,16000,37500,163312581.05758053,11461000000,3300946442.859062,96.10772408249471,7420130.184814726,14288314.897091009,588897.4657562046
berkeley,27000,16000,30000,159960950.95376974,18235000000,2907263737.5127077,96.25613763183401,6273514.338415872,27750975.202314895,566442.6437080752
berkeley,18000,28000,45000,36383122.55663734,21148000000,4307670699.406723,99.09407364744965,6779414.554708804,40464496.502133906,137065.75394084593
berkeley,6000,8000,37500,789651944.0090837,8165000000,3061298848.2865343,80.1387954669159,5437241.362947853,4178626.470904247,3004980.4444221966
berkeley,12000,16000,37500,123919621.56063434,13555000000,3347204880.724863,96.98920853884925,7067959.742096621,18021475.324763566,455529.7463414425
berkeley,0,12000,45000,452813097.4923645,8274000000,3689475303.119781,88.96337390202903,7860018.752218393,5204909.534513756,1669830.525210973
berkeley,18000,36000,22500,342150237.4971852,22779000000,2882317289.3261137,92.1742050221614,5572225.741752922,54175977.31707913,1184034.9779032613
berkeley,12000,40000,37500,57005808.20125289,23443000000,4066144947.455337,98.67610884063987,6860795.828069406,55614000.851784684,200303.41250419975
berkeley,3000,36000,37500,96208099.55121152,18654000000,3876866526.95444,97.7813722280614,7622627.777983195,43633210.09238317,335676.16994336457
